,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,orientation,axis_major_length,axis_minor_length,area,area_filled,real_area,kmeans_label,circle_class,pixel_count,composite_image_path,species,vial,subset,composite_image_number,segmented_image_name
3951,2979.585111242476,2294.5485140799656,2673,2149,3267,2490,0.015343355497842943,533.0379215383537,192.25600768274046,74432,74615,2.1549292580622224,0,non_circle,74579,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0092.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_13
3952,3312.8819613847513,761.4544428297088,3007,590,3600,969,0.23626035762530195,541.6841995209994,202.88324174831837,77068,77152,2.237972295481212,0,non_circle,77453,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0092.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_14
3953,3470.7081098019553,457.4960516420155,3241,204,3702,710,0.9004097209184828,500.48227841638345,209.89663704651065,79780,79833,2.305267784050741,0,non_circle,79782,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0092.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_15
3954,3647.9474602694463,2411.5033622635365,3339,2259,3977,2580,-0.0789153091326153,571.2943211751722,202.71801108693444,85954,87352,2.4977346150346973,0,non_circle,86443,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0092.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_16
3955,3583.821504317528,1451.5412153461596,3350,1217,3818,1689,-1.4624503964024183,372.3133041205571,369.2771888072399,105616,106844,3.141592653589793,0,circle,108726,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0092.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_17
3956,4037.20865540901,1624.8683946052583,3840,1317,4199,1943,-1.4408228749927454,580.0490461791234,205.51690144664235,80597,80643,2.330232705529519,0,non_circle,80646,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0092.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_18
3957,4271.933249186854,2225.4242681683577,4034,1962,4514,2484,0.8967952013523247,524.4018172023171,209.2000271375829,82396,82398,2.38238743153553,0,non_circle,82451,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0092.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_19
3958,4333.3635032817765,1074.5985432990556,4044,841,4617,1341,-0.6240036091608308,591.4223780839142,195.0776503848326,83339,83402,2.4166275148137144,0,non_circle,83636,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0092.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_20
3959,4590.763743644467,2628.9360492122278,4297,2412,4870,2822,-0.39149535648015343,531.24471312604,208.1347743426881,79655,80030,2.302840638906971,0,non_circle,79698,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0092.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_21
3960,765.6359461700364,1660.2233560813827,571,1356,985,1942,1.186240550957076,557.0808039780018,202.56695553388718,78395,78406,2.3102702276153217,1,non_circle,78641,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_0
3961,809.0915267151338,1088.3794406171623,608,911,960,1241,-0.6679003870662784,216.43865115029942,199.47727911526349,31499,31516,0.9502128725755978,1,non_circle,32345,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_1
3962,837.9053717673438,779.9656260094628,673,575,1006,987,-1.3040713005645732,321.22316903902134,211.7570101493769,52627,52777,1.570840392935223,1,non_circle,53471,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_2
3963,1137.7782846257958,362.65039600982504,987,54,1310,674,1.540177135880758,575.1094093452207,201.57188850317493,79796,79947,2.3536900645504506,1,non_circle,80119,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_3
3964,1460.7172132540356,2369.595378079864,1212,2065,1724,2635,0.8617101204003399,589.2851085153302,203.37502601477524,88275,88332,2.5935273776346115,1,non_circle,88283,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_4
3965,1711.1137509521564,2119.066935084092,1411,1928,1996,2363,-0.28452648521546253,513.8117058007821,213.22236818482568,82707,82712,2.431804642636044,1,non_circle,82778,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_5
3966,1732.0503649020716,202.53896096088874,1437,0,2005,394,-0.36796886749009483,523.657316728627,239.15023006000897,83173,83207,2.4573923814523475,1,non_circle,83649,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_6
3967,1723.6348007024483,1435.1363723565958,1526,1174,1887,1697,-1.3841589219891113,455.9443267719807,207.29200727182933,67763,68489,1.9926708655681806,1,non_circle,67830,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_7
3968,2054.435612290182,1927.8951366590964,1759,1737,2325,2142,0.40834668134139207,534.4205337556199,201.0211319544915,76614,76634,2.2510453350163915,1,non_circle,76625,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_8
3969,2037.2523957700557,548.6198256945563,1845,254,2269,839,1.1826769117465976,557.3206310185496,208.22415671245838,80663,80895,2.369700762202443,1,non_circle,80664,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_9
3970,2253.119154313107,2576.268816924159,2034,2288,2447,2861,-1.1604971719458343,540.8275243351,201.80165671933366,76766,76793,2.263648251149795,1,non_circle,77054,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_10
3971,2620.759065397755,640.7705344070279,2329,427,2924,834,-0.34881446341962763,548.725023182448,198.8082440068973,81960,81969,2.4085083431167225,1,non_circle,81985,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_11
3972,2523.9348994435686,2588.536661792354,2329,2400,2721,2768,-0.6394342285038939,319.46986161605554,212.0778439749172,52657,52772,1.5473678288545953,1,non_circle,52672,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_12
3973,2682.6475334072784,2911.6680267258225,2417,2678,2937,3145,-0.687264729888482,529.2737940263072,195.3263179329235,75732,75782,2.2304811361973185,1,non_circle,75925,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_13
3974,2575.5509891552333,1166.042972778698,2434,991,2730,1337,1.1424695762506043,266.9334886829327,160.0063805360014,31997,32002,0.9417521736328935,1,non_circle,32057,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_14
3975,2639.5175074555277,907.4838480949303,2475,715,2816,1108,-1.1251286316011615,318.14104306802216,195.22594520992544,47951,48030,1.4111153229647941,1,non_circle,48034,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_15
3976,2800.819992612917,2407.828646053187,2629,2249,2983,2601,0.3753269966453693,270.31822244351685,190.09143311603827,37904,37913,1.1135219886259224,1,non_circle,37904,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_16
3977,3036.133343366694,1281.630358441819,2748,1123,3339,1480,0.11324412234725909,522.3854160364222,204.90593620621203,79734,79783,2.3446418170700585,1,non_circle,79811,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_17
3978,3319.141288123787,779.3605030101,3025,546,3541,1064,0.8490783221510853,546.7751597327914,225.58071602443096,80396,80449,2.362767689457727,1,non_circle,80428,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_18
3979,3346.583222566829,2259.939976862108,3139,1979,3589,2566,-1.0785118586474898,572.4197179096188,216.74091461084677,81252,81292,2.39825562113407,1,non_circle,81636,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_19
3980,3658.192482456376,3054.900263490442,3421,2796,3872,3292,-0.9072498325780606,489.2563671249368,210.41375048164136,74386,74393,2.1852692762222423,1,non_circle,74386,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_20
3981,3775.650370602108,2401.5300211772633,3483,2212,4096,2626,-0.35427587082983236,582.3249765726562,202.49532486142192,83108,83243,2.4439962747930655,1,non_circle,83193,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_21
3982,3726.3235802452336,360.9593908629442,3511,89,3920,634,-1.1043191945314794,502.68088699523776,198.49968887863122,73481,74403,2.158682704891869,1,non_circle,73481,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_22
3983,3982.14788572521,572.6632454327124,3716,318,4250,862,-0.7702248532859326,591.181552542506,195.23803129429245,83693,84032,2.4680563874113814,1,non_circle,84012,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_23
3984,4036.2331597370444,1476.910754432397,3803,1243,4270,1712,-1.3986010395350879,371.9875505881763,368.9645656246872,105417,106653,3.141592653589793,1,circle,106939,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_24
3985,4604.641752096924,464.9920161540851,4441,294,4767,627,-1.5120768665051445,232.31347396966578,194.85516734396063,32190,32211,0.9556770739760945,1,non_circle,32531,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_25
3986,4609.600536035684,715.8065771969638,4453,521,4772,922,1.5588214061733208,314.33759693450287,211.6444315420932,51116,51199,1.5019503268913283,1,non_circle,51126,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_26
3987,4769.249726523888,2338.8835848434924,4619,2037,4949,2637,1.4928512411300623,542.4567252899276,191.8022497839009,75875,75931,2.2401463096422827,1,non_circle,76254,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_27
3988,4961.418518114493,854.6447280704944,4669,585,5223,1091,-0.6959495059122293,586.2134280616538,203.96850382277745,82503,82577,2.4266048380775067,1,non_circle,82601,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0093.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_28
3989,531.2254274898838,1060.6440934603838,350,757,768,1340,1.295083795066908,533.6045696652686,201.2232179901906,76610,76643,2.2298665202024077,0,non_circle,76638,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_0
3990,875.4105182488744,1592.7290353482135,669,1427,1081,1758,-0.24350754536297645,318.81956890420565,210.76456608324898,52195,52383,1.5186706727989336,0,non_circle,52195,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_1
3991,1032.398861887215,2520.5348010634825,795,2223,1281,2870,-1.0518721616392392,611.639302004085,241.6142218192076,107195,107837,3.1192759488089368,0,non_circle,107206,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_2
3992,1153.5704034783666,462.1948371796041,986,279,1318,608,-0.5609010727118132,230.6415621352176,191.1887063735941,32889,32890,0.9573779062702579,0,non_circle,32904,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_3
3993,1200.0823223802254,1525.8595645537077,1037,1362,1370,1710,0.7296290184742303,268.6378179647441,188.02747061232125,37341,37349,1.0864772792984956,0,non_circle,37341,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_4
3994,1295.016978275989,210.2981426175183,1118,22,1475,407,-0.9488978752268159,320.53937901200266,197.12049377867484,48886,48916,1.4227117518507415,0,non_circle,48897,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_5
3995,1658.4332619380718,2491.321773904,1361,2339,1973,2673,-0.07310114003392032,555.6625209651224,200.47339165206475,80771,80794,2.3591695658948773,0,non_circle,81082,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_6
3996,1685.7471589461347,2850.2514523773125,1374,2699,1989,3048,-0.023412000015550067,570.8146672628247,208.35615564265558,78492,78505,2.2861965599100182,0,non_circle,78574,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_7
3997,1743.8019618274059,1170.687742471228,1461,971,2025,1396,0.458535098047015,538.0595378158864,200.98875971349045,77071,77106,2.248924462355551,0,non_circle,77293,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_8
3998,1916.7162485661563,974.437908333749,1676,702,2194,1203,0.7556400588127048,540.3486403623409,230.05804340042863,80204,80732,2.3338268672454308,0,non_circle,80211,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_9
3999,2149.3718154965977,2710.092198955641,1990,2431,2342,2989,1.4898247753046543,494.15718539667245,216.1287116570836,75836,76190,2.209266485020079,0,non_circle,75930,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_10
4000,2615.463040157419,2909.471221810838,2395,2622,2816,3187,1.1429601252099217,532.5183754099857,199.7726998776106,77246,77277,2.247964291224171,0,non_circle,77260,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_11
4001,2861.3539784882337,470.16627050154506,2656,210,3030,723,-1.2876219810971048,450.8511139358618,204.56128688676168,67312,68086,1.958516339255519,0,non_circle,67312,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_12
4002,2903.7111972976354,2267.502214437633,2660,1998,3210,2487,0.6567690283970743,546.8258654371826,222.5094425477511,79930,79950,2.333157657062954,0,non_circle,80188,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_13
4003,3278.2263205243544,2102.4211026860303,2974,1890,3582,2275,-0.22372790814513335,558.9198097173073,195.26685188151274,77810,77840,2.2720267616984446,0,non_circle,78087,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_14
4004,3314.672438069782,2425.07579590473,3008,2139,3572,2660,-0.6915558494026562,596.4919799109389,208.0453258712065,83804,83937,2.440056709689897,0,non_circle,83862,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_15
4005,3620.878150354457,131.74825466993718,3327,0,3901,292,-0.15766618465172463,501.49745263014137,191.2946579888492,74198,74203,2.1632073668087424,0,non_circle,74347,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_16
4006,3692.739897264607,555.0999519218603,3374,357,4020,723,-0.21000485472569053,603.6048101505568,190.40776999998954,79038,79410,2.311248297610562,0,non_circle,79435,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_17
4007,3764.283028726972,1294.9507120983815,3500,1069,4038,1529,-0.5963153676584909,524.9579269811766,208.6936787421194,82292,82295,2.409098464726623,0,non_circle,82798,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_18
4008,3756.252165757583,886.6821210849766,3563,601,3978,1195,-1.1946953495882469,558.9086704274448,203.62893655126584,81034,81088,2.3714772140334723,0,non_circle,81505,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_19
4009,3891.834173520828,1620.563724746996,3659,1385,4127,1856,1.4978669954877442,372.36778979826954,369.0803802164806,105532,106779,3.141592653589793,0,circle,107973,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_20
4010,4801.266776319827,2154.9675582123264,4584,1845,4981,2473,1.2879606367682668,589.0934546388247,200.22200247225592,81469,81485,2.3790131026100587,0,non_circle,81764,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0094.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_21
4011,320.60087073353486,599.6021626230524,24,396,616,770,0.23467822478945116,531.2332714917683,200.1270359404937,77406,77482,2.2469569857136316,1,non_circle,77804,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0095.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_0
4012,641.5413132655696,2566.557865345815,364,2255,884,2868,1.02295070659757,611.0129964712835,234.3680607392679,104579,105152,3.020384509162256,1,non_circle,104585,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0095.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_1
4013,797.1020431588613,1076.838670798898,626,873,980,1278,-1.0844827288172008,319.6419077607805,210.3345253293313,52272,52392,1.5096002205185202,1,non_circle,52272,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0095.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_2
4014,1068.7896495587354,443.11314980966256,780,180,1348,720,-0.8213468833221121,645.164884944934,202.06357970311907,81697,81777,2.359558976450579,1,non_circle,81703,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0095.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_3
4015,1134.0767148881187,1000.1209086702578,789,644,1505,1336,0.8381477371277032,878.3450514890689,222.37935582544745,114541,114576,3.318711917295794,1,non_circle,114915,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0095.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_4
4016,1083.6690667548191,1363.16646350282,819,1073,1389,1616,0.7187685690380126,571.8927968941225,244.63488811331314,96802,96877,2.8059526596567843,1,non_circle,97160,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0095.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_5
4017,1217.2177670044553,2340.2800727199274,1046,1993,1381,2661,1.4932229625788913,610.4796749110278,201.89949241220143,89109,89236,2.5831745738540626,1,non_circle,89446,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0095.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_6
4018,1599.5204333499507,1722.095132716462,1421,1415,1785,2014,-1.3107551391076329,540.5815263389085,202.2121998734333,82243,82265,2.3762225693347077,1,non_circle,82280,Z:\lab records\Christopher_Marais\Beetle_classification_deep_data\Coccotypes_dactyliperda\Vial_16296\Subset_4\IMG_0095.JPG,Christopher_Marais,,Coccotypes_dactyliperda,16296,Christopher_Marais__Coccotypes_dactyliperda_16296_7
